stock_code,company_name_x,risk_score,leverage_z,operating_asset_ratio_z,operating_liability_ratio_z,ocf_growth_z,cash_to_debt_z,gross_margin_z,net_profit_ratio_z,operating_profit_ratio_z,profit_to_total_profit_z,cash_profit_ratio_z,cashflow_to_debt_z,ocf_ratio_z
300879,大叶股份,37.046,33.33,32.559,14.028,45.381,99.044,0.405,1.089,1.322,1.882,64.077,67.631,83.801
300858,科拓生物,30.49,1.155,6.559,23.587,39.354,92.479,0.332,1.014,1.239,1.88,63.674,50.801,83.802
300856,科思股份,35.199,14.254,25.283,32.536,39.44,98.702,0.324,1.015,1.236,1.883,63.684,60.616,83.418
300839,博汇股份,34.621,29.573,18.586,11.538,39.534,98.781,0.38,1.071,1.3,1.875,64.242,64.777,83.792
300823,建科智能,36.104,9.328,46.091,23.699,38.285,97.353,0.349,1.042,1.27,1.886,63.721,66.426,83.8
300811,铂科新材,34.896,10.347,28.04,24.575,39.564,98.843,0.342,1.027,1.252,1.882,63.764,65.34,83.78
300802,矩子科技,33.992,3.203,30.23,37.199,39.719,87.556,0.362,1.038,1.266,1.881,63.59,58.061,83.8
300789,唐源电气,37.889,13.907,51.821,33.279,39.628,98.063,0.352,1.035,1.263,1.88,63.705,65.932,83.798
300778,新城市,34.563,5.858,15.663,43.276,39.457,89.403,0.338,1.087,1.324,1.884,63.874,68.783,83.803
300718,长盛轴承,34.513,7.059,26.287,35.582,40.229,94.886,0.341,1.028,1.252,1.882,63.677,58.128,83.799
300681,英搏尔,38.416,25.126,40.746,37.413,39.418,99.244,0.371,1.054,1.284,1.875,63.324,67.334,83.798
300679,电连技术,37.449,11.097,29.125,54.02,39.529,97.398,0.36,1.043,1.271,1.881,63.716,66.204,83.746
300669,沪宁股份,33.882,5.839,18.775,37.758,39.433,92.248,0.357,1.041,1.268,1.882,63.539,60.655,83.789
300660,江苏雷利,36.305,14.673,34.641,32.378,39.46,97.634,0.355,1.045,1.269,1.887,63.561,64.962,83.792
300649,杭州园林,41.721,22.576,18.123,100.0,39.532,99.252,0.369,1.056,1.286,1.874,63.923,68.854,83.804
300648,星云股份,37.634,29.275,48.483,13.27,39.557,99.563,0.404,1.092,1.324,1.879,63.838,69.114,83.807
300643,万通智控,36.709,10.54,33.79,42.889,39.45,97.824,0.36,1.044,1.272,1.881,63.688,64.025,83.742
300632,光莆股份,34.091,11.136,14.725,28.802,39.562,97.1,0.369,1.045,1.274,1.879,63.575,65.831,83.798
300619,金银河,37.527,28.277,40.826,21.361,39.627,98.894,0.37,1.054,1.283,1.883,63.955,68.99,83.803
300609,汇纳科技,35.735,7.219,19.64,48.03,39.577,96.019,0.386,1.074,1.301,1.868,64.164,65.745,83.799
300592,华凯易佰,37.982,15.176,43.178,42.823,39.394,98.577,0.367,1.053,1.281,1.884,63.682,64.575,83.796
300586,美联新材,34.268,13.61,15.91,28.084,39.44,98.892,0.362,1.051,1.275,1.891,63.304,64.229,83.165
300561,*ST汇科,35.424,1.662,18.833,58.971,39.51,99.329,0.378,1.055,1.285,1.872,62.656,55.75,83.789
300549,优德精密,34.801,8.428,30.949,26.281,39.696,97.376,0.372,1.053,1.282,1.88,63.283,63.223,83.793
300502,新易盛,36.77,6.198,29.579,69.54,39.635,92.184,0.338,1.027,1.252,1.882,63.559,52.25,83.792
300496,中科创达,33.458,6.08,27.062,22.208,39.441,91.782,0.367,1.047,1.278,1.874,63.592,63.065,83.695
300487,蓝晓科技,35.121,17.43,34.316,16.308,39.542,96.96,0.325,1.017,1.241,1.882,63.711,64.927,83.798
300473,德尔股份,37.59,28.04,38.514,31.35,39.45,99.362,0.377,1.06,1.29,1.87,59.015,66.994,83.754
300471,厚普股份,37.24,20.716,34.945,31.963,40.198,99.049,0.384,1.072,1.298,1.863,64.164,67.429,83.798
300452,山河药辅,33.976,17.457,12.947,19.611,40.564,99.133,0.349,1.032,1.257,1.882,63.731,65.976,83.773
300448,浩云科技,33.195,2.605,24.361,34.767,39.631,86.086,0.4,1.084,1.32,1.884,64.141,58.257,83.8
300425,中建环能,39.452,19.687,53.321,40.897,39.469,99.848,0.357,1.045,1.273,1.883,63.762,68.081,83.798
300422,博世科,37.282,36.134,20.538,30.568,39.519,99.865,0.391,1.077,1.309,1.881,64.29,68.025,83.788
300417,南华仪器,32.762,1.084,27.42,19.23,39.401,91.729,0.391,1.066,1.296,1.879,64.335,61.505,83.802
300415,伊之密,37.924,26.08,46.907,22.771,39.415,99.596,0.359,1.043,1.269,1.883,63.81,68.163,83.792
300409,道氏技术,35.071,23.433,24.857,11.767,39.768,98.363,0.374,1.061,1.29,1.973,65.912,68.249,83.802
300400,劲拓股份,37.93,14.093,46.575,40.791,39.589,96.916,0.369,1.052,1.281,1.881,63.431,65.388,83.797
300398,飞凯材料,34.645,17.329,27.943,13.215,39.41,98.72,0.364,1.054,1.282,1.887,63.424,67.312,83.794
300387,富邦科技,33.693,12.767,21.649,13.438,39.557,98.48,0.364,1.05,1.277,1.883,63.626,66.469,83.758
300369,绿盟科技,36.392,14.942,26.94,33.784,39.4,98.481,0.459,1.147,1.383,1.88,63.838,70.646,83.81
300355,蒙草生态,36.466,28.369,25.497,26.799,39.687,99.614,0.363,1.041,1.264,1.885,62.686,66.599,83.789
300343,ST联创,32.534,12.628,9.995,16.04,39.411,97.75,0.377,1.059,1.285,1.901,60.721,65.443,83.796
300292,吴通控股,37.9,21.61,23.177,48.85,39.449,99.06,0.372,1.059,1.289,1.885,64.489,69.755,83.806
300276,三丰智能,39.69,27.464,68.315,21.469,39.439,99.557,0.372,1.059,1.288,1.881,63.29,68.5,83.641
300270,中威电子,41.262,13.935,47.401,71.92,39.481,98.767,0.405,1.135,1.374,1.882,63.737,71.286,83.824
300267,尔康制药,33.032,4.846,16.586,20.698,39.246,96.633,0.386,1.077,1.307,1.878,64.006,65.924,83.795
300264,佳创视讯,40.915,35.066,67.01,27.588,39.616,99.136,0.43,1.137,1.369,1.879,63.796,70.142,83.806
300263,隆华科技,36.195,21.495,34.46,19.427,39.573,99.115,0.365,1.053,1.279,1.888,63.684,68.206,83.793
300261,雅本化学,36.081,18.412,31.785,22.51,39.486,99.537,0.382,1.07,1.299,1.88,63.819,68.987,83.804
300249,依米康,40.89,33.678,53.883,41.725,39.4,99.58,0.397,1.101,1.34,1.884,63.776,70.089,83.821
300247,融捷健康,34.01,4.834,17.233,36.043,39.653,97.577,0.363,1.053,1.273,1.898,63.295,61.112,83.792
300244,迪安诊断,38.463,19.969,60.499,25.92,39.412,98.88,0.364,1.057,1.281,1.9,62.786,65.7,83.793
300238,冠昊生物,33.931,14.387,22.2,14.934,39.511,98.569,0.361,1.049,1.278,1.878,63.57,65.643,83.789
300224,正海磁材,36.23,23.88,37.125,16.356,39.407,99.319,0.363,1.049,1.276,1.884,63.596,66.718,83.791
300187,永清环保,36.157,31.333,13.428,29.457,39.535,99.913,0.39,1.042,1.274,1.877,63.641,68.206,83.785
300182,捷成股份,35.521,10.981,21.413,40.386,39.636,99.728,0.348,1.036,1.263,1.881,63.362,62.465,83.759
300180,华峰超纤,34.288,17.684,18.207,16.755,39.539,99.562,0.379,1.068,1.299,1.881,64.117,67.41,83.56
300176,鸿特科技,37.668,25.969,38.923,30.941,40.141,99.501,0.376,1.059,1.289,1.864,61.548,66.626,83.786
300166,东方国信,33.983,8.707,30.215,12.898,39.479,97.861,0.392,1.085,1.321,1.885,64.019,66.162,83.77
300150,世纪瑞尔,42.456,11.43,71.259,66.95,39.465,98.51,0.375,1.064,1.295,1.886,63.33,70.102,83.812
300135,宝利国际,36.007,26.704,32.161,12.702,39.522,99.413,0.38,1.064,1.293,1.877,63.534,69.623,83.819
300118,东方日升,36.668,32.569,20.892,26.105,39.451,99.18,0.366,1.055,1.282,1.88,64.084,69.337,83.821
300110,华仁药业,33.964,20.743,21.736,6.715,39.598,99.707,0.356,1.043,1.27,1.884,63.591,67.146,83.781
300091,金通灵,37.336,29.123,26.873,31.574,39.334,99.792,0.408,1.113,1.351,1.881,63.861,68.925,83.805
300083,创世纪,37.7,18.629,37.794,37.236,39.2,99.482,0.37,1.052,1.282,1.874,63.681,68.007,83.797
300076,GQY视讯,38.661,3.078,16.602,79.82,38.797,97.17,0.405,1.083,1.314,1.882,63.404,76.568,83.81
300075,数字政通,38.481,6.895,39.466,63.255,39.582,93.839,0.359,1.044,1.274,1.879,63.702,66.682,83.797
300072,海新能科,35.562,15.805,26.461,25.583,39.438,99.545,0.391,1.062,1.295,1.902,64.992,67.0,83.266
300071,福石控股,46.067,36.647,79.499,76.2,39.504,99.875,0.382,1.063,1.294,1.893,63.9,68.752,83.802
300069,金利华电,37.038,14.536,30.367,49.271,39.341,98.419,0.382,1.054,1.297,1.883,62.304,61.808,83.792
300065,海兰信,36.795,11.604,25.754,47.514,39.392,98.48,0.38,1.083,1.313,1.877,64.054,66.285,83.8
300061,旗天科技,35.858,23.334,40.17,6.098,39.449,98.525,0.386,1.136,1.366,1.877,63.839,70.297,83.82
300056,中创环保,38.05,31.633,41.493,22.026,39.524,99.899,0.415,1.107,1.341,1.884,63.819,69.636,83.819
300036,超图软件,35.958,14.643,29.184,29.758,39.556,97.862,0.36,1.049,1.28,1.878,63.81,68.314,83.8
2983,芯瑞达,37.37,10.774,24.73,58.461,39.523,99.627,0.356,1.039,1.266,1.882,63.674,63.347,83.755
2977,天箭科技,37.137,9.513,45.206,45.864,39.644,95.272,0.331,1.016,1.239,1.882,63.032,58.847,83.795
2965,祥鑫科技,41.532,23.807,56.914,59.164,39.415,99.581,0.364,1.05,1.278,1.881,63.716,67.441,83.773
2961,瑞达期货,32.93,36.538,0.051,0.0,40.493,98.027,0.324,1.021,1.237,1.887,63.538,68.246,83.797
2942,新农股份,35.345,10.317,14.342,42.451,39.515,99.136,0.383,1.065,1.296,1.883,64.494,65.489,83.768
2880,卫光生物,33.74,12.59,28.735,10.574,39.486,99.081,0.345,1.029,1.255,1.881,63.557,62.601,83.744
2847,盐津铺子,35.875,21.956,31.833,23.213,39.515,99.333,0.357,1.042,1.269,1.882,63.645,62.695,83.766
2812,恩捷股份,34.02,17.391,23.371,9.834,39.436,99.373,0.34,1.029,1.253,1.883,63.69,66.93,83.712
2762,*ST金比,32.735,2.194,14.591,31.249,39.669,88.314,0.376,1.078,1.304,1.872,64.021,64.349,83.801
2657,中科金财,36.14,10.921,17.063,47.554,39.578,97.892,0.389,1.077,1.304,1.873,63.912,68.312,83.8
2646,天佑德酒,35.839,6.499,46.717,22.059,39.568,96.978,0.36,1.049,1.271,1.891,63.672,66.233,83.777
2638,勤上股份,33.974,3.715,17.837,33.314,39.565,94.683,0.419,1.087,1.318,1.88,64.046,66.028,83.801
2599,盛通股份,35.355,19.41,32.954,22.723,39.496,99.153,0.377,1.06,1.29,1.886,55.599,66.542,83.77
2585,双星新材,33.849,13.332,25.281,8.907,39.558,99.305,0.382,1.065,1.296,1.887,64.5,66.884,83.786
2553,南方精工,36.557,6.264,25.481,58.263,39.496,94.486,0.356,1.054,1.287,1.843,63.263,63.094,83.799
2526,山东矿机,40.032,15.671,47.335,43.752,51.906,99.061,0.361,1.051,1.278,1.887,64.062,70.205,83.82
2446,盛路通信,36.314,10.612,34.576,34.384,39.753,97.508,0.358,1.054,1.281,1.887,63.425,67.127,83.799
2441,众业达,37.601,12.8,42.502,39.892,39.444,97.969,0.371,1.057,1.286,1.887,63.662,66.705,83.633
2434,万里扬,36.793,19.952,26.968,36.023,39.584,99.418,0.369,1.053,1.282,1.879,63.617,67.601,83.775
2402,和而泰,39.626,20.985,47.464,48.53,39.483,99.196,0.368,1.054,1.283,1.88,63.684,67.795,83.788
2312,川发龙蟒,33.291,20.807,9.206,11.952,39.501,98.642,0.37,1.052,1.281,1.881,63.532,67.469,83.798
2307,北新路桥,34.817,40.796,6.586,13.205,39.662,99.751,0.37,1.06,1.288,1.905,60.746,68.638,83.798
2221,东华能源,34.663,31.578,21.322,7.399,39.524,99.257,0.375,1.06,1.289,1.888,60.846,67.637,83.782
2218,拓日新能,34.239,16.306,28.39,7.451,39.353,99.378,0.372,1.057,1.283,1.882,63.243,68.352,83.802
2178,延华智能,39.392,27.279,25.289,61.274,39.53,98.887,0.374,1.055,1.283,1.886,63.655,68.417,83.781
2177,御银股份,32.61,0.073,0.516,47.219,39.378,93.1,0.353,1.027,1.266,1.872,63.592,59.118,83.802
2165,红宝丽,34.497,26.124,18.78,10.642,39.062,99.205,0.373,1.058,1.289,1.809,63.452,68.369,83.799
2125,湘潭电化,34.453,19.343,16.469,18.812,41.209,99.333,0.361,1.036,1.264,1.88,63.664,66.272,83.793
2123,梦网科技,38.246,28.196,51.903,17.554,39.408,98.831,0.381,1.112,1.342,1.877,63.836,70.69,83.82
2105,信隆健康,35.41,18.667,28.257,27.092,39.434,97.873,0.377,1.057,1.291,1.857,61.67,63.801,83.548
2073,软控股份,38.299,29.478,48.624,22.3,39.434,99.141,0.366,1.052,1.279,1.884,63.753,68.505,83.778
2049,紫光国微,36.155,15.456,42.853,20.466,39.393,98.52,0.327,1.01,1.237,1.88,63.752,65.181,83.789
2041,登海种业,32.762,8.048,21.304,10.327,39.474,95.655,0.355,1.036,1.262,1.883,63.752,66.272,83.78
2017,东信和平,35.904,19.519,29.446,28.248,39.463,95.786,0.353,1.042,1.268,1.884,63.632,66.416,83.789
2004,华邦健康,33.78,20.544,15.428,12.142,39.425,99.19,0.362,1.056,1.278,1.902,62.958,67.339,83.742
1270,*ST铖昌,37.212,1.447,45.799,57.491,39.443,78.783,0.334,1.019,1.247,1.877,63.905,71.38,83.813
1267,汇绿生态,39.465,17.28,34.075,63.781,39.463,99.03,0.358,1.048,1.274,1.885,63.676,67.927,83.784
1226,拓山重工,36.329,15.457,38.939,19.597,39.424,98.732,0.382,1.064,1.294,1.882,61.927,73.438,83.814
1218,丽臣实业,38.092,8.99,32.36,60.375,39.283,97.299,0.37,1.054,1.284,1.879,63.752,66.653,83.801
1206,依依股份,37.389,4.098,23.626,77.199,39.412,96.115,0.361,1.049,1.275,1.885,63.532,56.327,83.786
997,新大陆,33.668,22.008,15.566,12.405,39.961,97.906,0.345,1.042,1.269,1.882,63.487,64.356,83.789
860,顺鑫农业,34.37,25.052,16.486,12.144,39.374,97.431,0.377,1.065,1.289,2.064,63.439,69.907,83.807
803,山高环能,32.704,33.199,7.884,8.658,39.563,99.807,0.376,1.06,1.288,1.901,48.725,66.274,83.709
789,万年青,34.472,17.233,17.008,22.781,39.507,98.143,0.366,1.056,1.281,1.897,63.293,67.3,83.793
682,东方电子,38.459,24.643,52.059,28.811,39.669,98.36,0.364,1.048,1.275,1.884,63.469,66.129,83.794
680,山推股份,38.234,26.269,45.849,28.243,39.543,98.734,0.368,1.05,1.279,1.879,63.79,68.257,83.545
630,铜陵有色,35.234,22.167,25.687,17.689,39.457,99.127,0.371,1.057,1.284,1.896,63.492,66.815,83.769
623,吉林敖东,31.811,6.035,6.621,9.828,39.589,98.908,0.374,0.997,1.23,1.878,63.866,68.608,83.801
609,ST中迪,43.644,37.603,98.677,25.416,39.52,99.943,0.709,1.538,1.655,1.877,63.825,69.152,83.816
516,国际医学,35.683,29.952,7.418,31.965,39.506,99.619,0.393,1.072,1.305,1.885,64.387,66.919,83.774
428,华天酒店,34.06,33.738,12.384,2.483,39.292,99.857,0.437,1.087,1.321,1.883,64.001,68.473,83.762
37,深南电A,32.574,14.095,10.972,0.747,39.135,98.547,0.401,1.059,1.294,1.99,68.075,70.763,83.805
688799,华纳药厂,34.307,7.893,27.048,25.908,39.607,97.189,0.354,1.038,1.265,1.88,63.697,62.007,83.796
688696,极米科技,36.084,19.654,26.72,31.367,39.539,97.308,0.379,1.055,1.289,1.767,63.327,66.806,83.799
688571,杭华股份,37.892,9.61,27.593,67.495,39.437,95.251,0.36,1.045,1.273,1.882,63.614,63.372,83.768
688552,航天南湖,36.88,7.721,22.954,68.855,39.705,89.514,0.365,1.039,1.269,1.877,63.346,62.12,83.8
688516,奥特维,40.987,34.471,67.01,30.935,39.882,99.533,0.343,1.031,1.255,1.883,63.765,67.941,83.797
688507,索辰科技,35.089,1.692,19.144,65.605,49.36,59.701,0.336,1.034,1.264,1.876,64.047,73.211,83.803
688501,青达环保,40.874,23.661,59.526,47.747,39.569,98.956,0.361,1.048,1.276,1.882,63.873,68.791,83.803
688410,山外山,31.535,4.939,14.686,11.691,39.419,90.269,0.336,1.018,1.243,1.881,63.816,65.318,83.802
688393,安必平,34.462,4.537,25.173,26.019,39.533,98.733,0.37,1.048,1.284,1.826,63.799,67.423,83.798
688322,奥比中光,33.008,4.303,7.405,27.793,39.43,90.298,0.512,1.175,1.401,1.876,63.773,74.321,83.811
688282,理工导航,35.447,6.418,16.203,51.69,39.484,90.004,0.658,1.215,1.493,1.886,63.901,68.611,83.803
688202,美迪西,35.189,9.91,26.289,27.647,39.606,98.109,0.38,1.064,1.296,1.893,64.048,68.222,83.802
688186,广大特材,37.569,28.669,32.978,26.182,39.398,99.745,0.373,1.056,1.285,1.883,65.141,70.31,83.81
688141,杰华特,35.093,16.302,31.943,13.414,39.432,96.463,0.416,1.122,1.351,1.877,63.778,71.21,83.808
688122,西部超导,37.91,19.722,50.73,25.231,39.508,99.161,0.352,1.033,1.259,1.882,63.836,68.402,83.8
688121,卓然股份,38.47,29.46,38.752,30.81,39.566,99.757,0.363,1.053,1.282,1.877,64.549,70.341,83.833
688083,中望软件,31.142,7.048,4.898,7.62,39.541,96.797,0.403,1.049,1.28,1.871,63.634,66.826,82.735
688065,凯赛生物,35.003,9.186,10.302,46.139,39.521,95.982,0.35,1.034,1.258,1.884,63.603,66.979,83.8
688039,当虹科技,36.183,9.09,26.64,36.641,39.529,97.444,0.423,1.123,1.363,1.883,63.75,72.502,83.811
688033,天宜新材,36.919,17.292,28.388,35.452,39.411,98.947,0.358,1.05,1.274,1.893,64.474,70.678,83.806
688028,沃尔德,34.369,3.904,25.762,31.487,39.393,96.698,0.352,1.036,1.264,1.88,63.704,63.144,83.8
688010,福光股份,34.426,15.022,26.178,12.847,39.572,99.246,0.392,1.078,1.313,1.886,64.062,67.722,83.797
605588,冠石科技,35.572,17.322,25.312,25.707,39.306,98.141,0.369,1.052,1.281,1.879,63.877,68.814,83.803
605555,德昌股份,37.638,15.921,33.999,47.851,39.284,97.773,0.357,1.043,1.271,1.881,63.62,64.856,83.798
605369,拱东医疗,33.783,5.09,21.084,37.984,36.201,94.334,0.359,1.044,1.272,1.88,63.578,58.768,83.799
605365,立达信,38.143,18.399,36.262,47.473,39.701,98.798,0.369,1.053,1.283,1.877,63.492,65.217,83.788
605158,华达新材,33.934,26.841,21.066,2.939,39.439,97.906,0.37,1.054,1.282,1.883,63.621,67.044,83.763
605138,盛泰集团,34.889,27.859,23.47,10.342,39.393,99.654,0.375,1.057,1.287,1.877,62.725,66.834,83.796
605118,力鼎光电,34.578,4.356,18.75,57.011,39.63,94.509,0.337,1.022,1.248,1.882,63.554,48.858,83.786
605068,明新旭腾,36.124,20.282,38.487,16.358,39.322,98.648,0.373,1.051,1.282,1.872,63.693,68.319,83.802
605060,联德股份,35.445,6.557,23.359,50.02,39.463,95.094,0.341,1.029,1.255,1.882,63.648,58.904,83.782
603885,吉祥航空,33.249,36.75,1.867,3.771,39.545,99.887,0.376,1.055,1.283,1.886,62.448,66.543,83.573
603788,宁波高发,37.518,8.495,24.768,62.731,39.546,96.405,0.357,1.041,1.269,1.881,63.764,66.18,83.777
603718,海利生物,32.68,12.702,12.855,7.066,39.164,99.118,0.381,1.021,1.256,1.873,63.897,69.016,83.805
603696,安记食品,30.872,4.408,7.173,14.131,39.607,92.788,0.366,1.053,1.281,1.883,63.615,60.358,83.796
603687,大胜达,34.834,8.273,19.932,39.662,39.824,94.513,0.369,1.054,1.279,1.892,63.266,64.143,83.8
603556,海兴电力,35.237,11.683,23.09,39.206,39.56,94.368,0.336,1.025,1.249,1.882,63.679,62.972,83.791
603367,辰欣药业,34.587,9.119,22.406,28.896,39.41,98.106,0.357,1.043,1.27,1.882,63.723,65.079,83.756
603351,威尔药业,33.822,13.156,17.852,17.462,39.528,99.305,0.361,1.046,1.274,1.88,63.687,66.526,83.79
603332,苏州龙杰,31.967,6.735,14.551,11.841,39.713,95.817,0.377,1.059,1.289,1.862,62.736,63.827,83.798
603300,海南华铁,34.988,31.923,20.949,9.57,38.952,99.981,0.346,1.033,1.257,1.884,63.451,66.937,83.568
603192,汇得科技,34.626,16.977,30.609,13.842,39.648,97.492,0.373,1.057,1.287,1.874,63.222,65.346,83.786
603173,福斯达,36.43,30.254,29.425,19.113,41.474,98.595,0.356,1.047,1.276,1.88,63.406,66.534,83.799
603151,邦基科技,35.92,6.555,28.834,37.141,39.41,94.932,0.367,1.053,1.281,1.883,63.986,71.792,83.804
603107,上海汽配,39.454,12.728,33.352,71.854,40.192,95.904,0.363,1.048,1.276,1.881,63.77,67.283,83.802
603082,北自科技,42.079,36.411,72.025,36.666,39.727,99.67,0.362,1.048,1.276,1.881,63.76,68.323,83.796
603071,物产环能,37.258,18.138,36.773,35.367,39.544,99.627,0.371,1.057,1.285,1.889,63.707,65.694,83.646
603060,国检集团,35.151,21.999,29.07,12.049,39.835,99.528,0.355,1.046,1.269,1.89,63.68,67.309,83.776
603021,ST华鹏,35.846,40.789,16.106,12.928,39.393,99.882,0.42,1.141,1.362,1.875,63.891,68.564,83.799
603017,中衡设计,38.46,25.289,25.883,52.099,39.618,99.364,0.359,1.051,1.278,1.885,63.536,67.389,83.775
601928,凤凰传媒,36.283,16.83,10.159,51.808,39.375,99.22,0.353,1.028,1.265,1.867,63.72,65.969,83.798
601789,宁波建工,38.04,37.029,21.549,39.265,39.506,99.323,0.373,1.058,1.288,1.882,63.261,68.148,83.798
601595,上海电影,33.439,17.653,6.26,21.956,39.413,97.991,0.364,1.037,1.261,1.883,63.538,66.118,83.792
601515,衢州东峰,33.21,7.629,12.566,24.765,39.571,94.889,0.371,1.052,1.289,0.0,63.865,68.717,83.803
601512,中新集团,36.361,20.284,44.702,13.417,39.466,99.267,0.328,1.005,1.213,1.889,63.648,67.361,83.757
601133,柏诚股份,39.397,20.265,17.196,78.71,39.712,97.206,0.364,1.052,1.28,1.886,63.7,67.595,83.802
601009,南京银行,33.481,42.099,0.0,0.0,39.43,100.0,0.305,0.999,1.218,1.883,63.525,68.566,83.75
600982,宁波能源,34.125,28.799,13.436,7.57,39.364,99.764,0.376,1.049,1.282,1.882,63.765,68.42,83.796
600883,博闻科技,30.924,1.766,2.671,5.24,39.608,93.967,0.524,0.382,0.621,1.877,63.933,76.694,83.806
600866,星湖科技,34.334,20.881,22.474,13.118,39.558,99.362,0.368,1.055,1.283,1.885,63.354,64.897,83.776
600802,福建水泥,34.652,30.782,4.472,19.425,39.55,99.866,0.405,1.084,1.322,1.887,63.808,69.39,83.836
600782,新钢股份,34.901,21.656,15.695,21.27,39.533,99.474,0.377,1.059,1.289,1.881,63.917,68.855,83.812
600668,尖峰集团,35.04,9.577,10.659,40.677,39.334,99.595,0.373,1.056,1.283,1.888,63.795,68.445,83.801
600623,华谊集团,34.389,25.445,11.315,17.123,39.434,98.626,0.374,1.057,1.284,1.893,63.746,68.565,83.798
600538,国发股份,36.612,6.928,32.204,40.907,39.534,97.333,0.381,1.094,1.322,1.875,63.836,70.111,83.826
600527,江南高纤,33.846,1.507,18.993,28.801,39.548,92.2,0.372,1.052,1.281,1.881,64.007,72.678,83.828
600526,菲达环保,38.228,26.411,29.403,45.632,39.461,99.126,0.366,1.053,1.28,1.887,63.253,67.088,83.782
600510,黑牡丹,38.495,28.532,66.271,5.817,39.46,99.371,0.357,1.053,1.275,1.897,64.41,69.559,83.941
600448,华纺股份,37.057,28.862,37.709,23.564,39.402,99.409,0.372,1.06,1.29,1.873,59.855,67.528,83.756
600389,江山股份,34.443,19.875,18.747,20.572,39.47,97.432,0.368,1.052,1.28,1.883,63.4,65.447,83.793
600371,万向德农,34.068,14.199,31.291,10.136,39.454,95.269,0.352,1.03,1.256,1.881,63.727,66.449,83.774
600305,恒顺醋业,33.638,7.376,9.127,33.781,39.771,97.53,0.37,1.054,1.283,1.883,63.376,64.304,83.796
600279,重庆港,31.898,18.339,4.357,2.72,39.555,98.633,0.374,1.041,1.247,1.897,63.674,67.14,83.798
600262,北方股份,37.388,22.771,42.832,25.198,39.455,98.987,0.362,1.052,1.278,1.888,63.656,67.412,83.765
600261,阳光照明,35.703,14.224,23.889,36.221,39.431,96.849,0.365,1.05,1.278,1.884,63.558,65.898,83.787
600243,*ST海华,38.165,14.424,36.369,45.884,39.445,97.859,0.401,1.127,1.352,1.874,63.789,71.619,83.843
600239,云南城投,35.265,36.829,17.688,6.422,39.607,99.768,0.372,1.066,1.274,2.478,66.751,67.167,83.764
600226,亨通股份,33.963,8.065,6.853,33.597,39.427,97.337,0.37,1.022,1.25,1.878,63.954,69.993,83.806
600143,金发科技,35.88,32.094,24.62,16.011,39.117,99.741,0.376,1.059,1.29,1.843,62.551,68.08,83.777
600110,诺德股份,35.572,22.322,20.677,15.872,39.416,98.824,0.379,1.06,1.287,1.904,70.702,70.616,83.807
